target_year,offset_pos,term,estimate,std.error,statistic,p.value,model
11091,TRUE,measurement_error:offset_magnitude,0.0022154390440386348,0.0010914246008674872,2.0298599117866294,0.04237078096933397,offset_sigma_interact_acc68
11091,FALSE,(Intercept),4.170244218867143,0.8019070139195532,5.200408708840024,1.9885077118566579e-7,offset_sigma_interact_acc68
11091,FALSE,measurement_error,-0.08507240386923975,0.0328271040943482,-2.591529354058574,0.009555038969489822,offset_sigma_interact_acc68
11091,FALSE,offset_magnitude,-0.16842813216068095,0.026353243746246178,-6.391172706573257,1.6461832106981767e-10,offset_sigma_interact_acc68
11091,FALSE,measurement_error:offset_magnitude,0.004398099630965551,0.0010721092776332937,4.1022867003580625,4.090869255618748e-5,offset_sigma_interact_acc68
1,FALSE,(Intercept),4.101833014859917,0.3987632609755464,10.28638647608877,8.116539526793325e-25,offset_only_acc95
1,FALSE,offset_magnitude,-0.08736326602037363,0.010893407998494338,-8.019828692035475,1.0589274239812724e-15,offset_only_acc95
1,TRUE,(Intercept),3.751560443804502,0.3690657371526959,10.165019578212283,2.840649513833322e-24,offset_only_acc95
1,TRUE,offset_magnitude,-0.07988508514895065,0.010209822184516147,-7.824336575626314,5.103410103147209e-15,offset_only_acc95
1206,FALSE,(Intercept),4.748147667153254,0.4767093645562537,9.960256752189212,2.2747448816986036e-23,offset_only_acc95
1206,FALSE,offset_magnitude,-0.09694882055575646,0.012479557702766151,-7.768610303734347,7.935188728890682e-15,offset_only_acc95
1206,TRUE,(Intercept),4.796967507463235,0.4856016458249232,9.878400431107092,5.1650774465953464e-23,offset_only_acc95
1206,TRUE,offset_magnitude,-0.10219575358139603,0.012773150399168747,-8.000825981665944,1.2358734637109574e-15,offset_only_acc95
2413,FALSE,(Intercept),4.6359817531742165,0.4635925811282331,10.000120670377747,1.522114704576946e-23,offset_only_acc95
2413,FALSE,offset_magnitude,-0.09375982205945549,0.012458885884822298,-7.525538232409358,5.250358752169781e-14,offset_only_acc95
2413,TRUE,(Intercept),5.463917274766251,0.6065123665118768,9.008748339609092,2.0842155601167604e-19,offset_only_acc95
2413,TRUE,offset_magnitude,-0.10850530555941565,0.015471560629662852,-7.013210118660159,2.3291125406589565e-12,offset_only_acc95
3661,FALSE,(Intercept),4.530650388250689,0.4678816052216531,9.683326588794507,3.549738546124419e-22,offset_only_acc95
3661,FALSE,offset_magnitude,-0.08608492336798669,0.012665076162711343,-6.797031637396612,1.0679665212275361e-11,offset_only_acc95
3661,TRUE,(Intercept),4.738993373523394,0.5187642121970043,9.135158636817701,6.531095110503138e-20,offset_only_acc95
3661,TRUE,offset_magnitude,-0.08681963155068184,0.01385586248218028,-6.265913194673999,3.7064677737812737e-10,offset_only_acc95
4854,FALSE,(Intercept),3.829117272247714,0.39341087140645026,9.733125214762259,2.177966384025991e-22,offset_only_acc95
4854,FALSE,offset_magnitude,-0.07091651167669921,0.010915542241482695,-6.4968381879548645,8.202560253159739e-11,offset_only_acc95
4854,TRUE,(Intercept),4.610357017326778,0.5136914333588464,8.974954063729049,2.8347005110081244e-19,offset_only_acc95
4854,TRUE,offset_magnitude,-0.08316320849361374,0.013382208462006913,-6.214460694564749,5.150122309275551e-10,offset_only_acc95
6026,FALSE,(Intercept),5.244374373170034,0.5893465722625021,8.898625392927757,5.654258428505378e-19,offset_only_acc95
6026,FALSE,offset_magnitude,-0.09325538822485234,0.015293952536645915,-6.0975335186507635,1.0771753799818373e-9,offset_only_acc95
6026,TRUE,(Intercept),4.018078954408597,0.45321395435679196,8.865744127651839,7.599481178154558e-19,offset_only_acc95
6026,TRUE,offset_magnitude,-0.060879161759333555,0.01236814488160767,-4.922254900964598,8.555267893438374e-7,offset_only_acc95
7273,TRUE,(Intercept),6.84569903525235,0.9880167743548445,6.928727540807651,4.246427377281367e-12,offset_only_acc95
7273,TRUE,offset_magnitude,-0.12145917761512626,0.02400792761142872,-5.059127950606904,4.2117819100923284e-7,offset_only_acc95
7273,FALSE,(Intercept),4.837901726451713,0.5395077635145985,8.967251360639231,3.0400577878011498e-19,offset_only_acc95
7273,FALSE,offset_magnitude,-0.08328551686905793,0.014080701095170923,-5.914870027148101,3.3213775124729737e-9,offset_only_acc95
8557,TRUE,(Intercept),5.967096446700933,0.7537855208881243,7.916172812221688,2.4493312363601402e-15,offset_only_acc95
8557,TRUE,offset_magnitude,-0.10615756847378333,0.018822409835631236,-5.639956275568111,1.7009335109820397e-8,offset_only_acc95
8557,FALSE,(Intercept),6.381875795953686,0.8956849093519086,7.125134887637467,1.0397880819631774e-12,offset_only_acc95
8557,FALSE,offset_magnitude,-0.10499985121520129,0.02235548756949116,-4.696826713745937,2.6423443707833584e-6,offset_only_acc95
9808,TRUE,(Intercept),5.243543403040715,0.6192926094527303,8.466988501081001,2.5181894051311593e-17,offset_only_acc95
9808,TRUE,offset_magnitude,-0.0888659360162938,0.016077715330577544,-5.527273881213915,3.252450141530589e-8,offset_only_acc95
9808,FALSE,(Intercept),4.562703534829971,0.5526631744398615,8.255848672121841,1.5082662876122566e-16,offset_only_acc95
9808,FALSE,offset_magnitude,-0.0689616563508359,0.01500318891819363,-4.596466572996991,4.29715874761943e-6,offset_only_acc95
11091,TRUE,(Intercept),5.391983621786266,0.6677232427594033,8.075177373643,6.73786300185319e-16,offset_only_acc95
11091,TRUE,offset_magnitude,-0.09024101625606362,0.01746439423193748,-5.167142647927524,2.376998483801062e-7,offset_only_acc95
11091,FALSE,(Intercept),6.484599249930451,0.8625117828130665,7.518273233069406,5.550441257360041e-14,offset_only_acc95
11091,FALSE,offset_magnitude,-0.11796204733061304,0.020938267020958044,-5.633801842938557,1.7627956144193056e-8,offset_only_acc95
1,FALSE,(Intercept),0.35683295995115855,0.31740563909144526,1.124217455532837,0.26092078604299734,sigma_only_acc95
1,FALSE,measurement_error,0.05298871179032903,0.015292767162357945,3.464952498639812,5.303251413029826e-4,sigma_only_acc95
1,TRUE,(Intercept),-0.5496270315961731,0.3296533614034734,-1.6672878118280943,0.0954571890119677,sigma_only_acc95
1,TRUE,measurement_error,0.0939727749457732,0.016542242766726625,5.68077595468444,1.3408502472433643e-8,sigma_only_acc95
1206,FALSE,(Intercept),0.234822773711621,0.33406679409431933,0.7029216248452455,0.482104593823177,sigma_only_acc95
1206,FALSE,measurement_error,0.06905615108801061,0.016245520552451726,4.250781060849962,2.130263282494486e-5,sigma_only_acc95
1206,TRUE,(Intercept),0.2718168511311184,0.3330535520403256,0.8161355717899903,0.4144226009300164,sigma_only_acc95
1206,TRUE,measurement_error,0.06361108758911613,0.016059137146782986,3.961052639858605,7.462007870365195e-5,sigma_only_acc95
2413,FALSE,(Intercept),1.115870499838835,0.3485818796963759,3.201171847517685,0.001368698764800992,sigma_only_acc95
2413,FALSE,measurement_error,0.031681244313288816,0.016579442804451047,1.9108750931474863,0.056020634537974845,sigma_only_acc95
2413,TRUE,(Intercept),0.818877401706914,0.3654420163564852,2.2407861303723404,0.025039931784809837,sigma_only_acc95
2413,TRUE,measurement_error,0.05344590006893273,0.01784313843411485,2.9953194762389925,0.002741575291400759,sigma_only_acc95
3661,FALSE,(Intercept),0.6475354336453888,0.3556642406879056,1.8206368804267825,0.06866207276598915,sigma_only_acc95
3661,FALSE,measurement_error,0.0626092387279426,0.017646409534193348,3.5479874025718967,3.881867873360731e-4,sigma_only_acc95
3661,TRUE,(Intercept),1.7559601952303117,0.4185239476851502,4.195602676842034,2.7214696326724018e-5,sigma_only_acc95
3661,TRUE,measurement_error,0.014791877367177924,0.01865837170534721,0.7927742892451216,0.42790933870897374,sigma_only_acc95
4854,FALSE,(Intercept),0.8606437108199751,0.3407222441836019,2.525939311306625,0.011538941252442028,sigma_only_acc95
4854,FALSE,measurement_error,0.04030985108538734,0.01590312044997166,2.534713310648362,0.011253938635270447,sigma_only_acc95
4854,TRUE,(Intercept),1.2754182501802789,0.38375057122120526,3.3235605255818363,8.887613410061536e-4,sigma_only_acc95
4854,TRUE,measurement_error,0.03355078742346368,0.018155376115091257,1.8479808521055825,0.06460511288904,sigma_only_acc95
6026,FALSE,(Intercept),1.1560904772812994,0.42175558244982386,2.741138529965609,0.006122668748378335,sigma_only_acc95
6026,FALSE,measurement_error,0.05848614163183216,0.020647452565747577,2.8326081120949445,0.004616995041408456,sigma_only_acc95
6026,TRUE,(Intercept),2.066816227875475,0.4277533824335244,4.831794002696569,1.3530821880136817e-6,sigma_only_acc95
6026,TRUE,measurement_error,0.005538089733107298,0.018742218952217785,0.29548740985399546,0.7676215686893395,sigma_only_acc95
7273,TRUE,(Intercept),1.7191477487609117,0.5176341067274011,3.321163977446829,8.964285317925615e-4,sigma_only_acc95
7273,TRUE,measurement_error,0.05071032231895714,0.025991614915798836,1.9510262245434082,0.051053926267757475,sigma_only_acc95
7273,FALSE,(Intercept),1.5004689240528934,0.40418370133747006,3.7123439641127156,2.0534865815706165e-4,sigma_only_acc95
7273,FALSE,measurement_error,0.03533719534216142,0.019070288387315174,1.8529974284849497,0.06388272723428379,sigma_only_acc95
8557,TRUE,(Intercept),2.3035800263157085,0.4675600351773699,4.926811217818992,8.358243790019189e-7,sigma_only_acc95
8557,TRUE,measurement_error,0.008101151264099033,0.0215168730466442,0.37650225692819705,0.7065435379310165,sigma_only_acc95
8557,FALSE,(Intercept),2.4610990928251315,0.5671825846406365,4.33916548122589,1.430247971160845e-5,sigma_only_acc95
8557,FALSE,measurement_error,0.022511734076108503,0.026202077738874542,0.8591583576102866,0.39025315439392,sigma_only_acc95
9808,TRUE,(Intercept),2.8099941609042283,0.49294825633148276,5.700383609866447,1.1953812499205429e-8,sigma_only_acc95
9808,TRUE,measurement_error,-0.016897740366079033,0.02090786516170362,-0.8082001789943707,0.4189753547259632,sigma_only_acc95
9808,FALSE,(Intercept),3.1151135381910953,0.5100350752882268,6.10764570736769,1.011114918868945e-9,sigma_only_acc95
9808,FALSE,measurement_error,-0.02973722411336974,0.021459690768753564,-1.3857247261301966,0.16583097501285196,sigma_only_acc95
11091,TRUE,(Intercept),2.2701665854417774,0.4656610409219595,4.875148199959113,1.087267985002026e-6,sigma_only_acc95
11091,TRUE,measurement_error,0.01386207117571434,0.021515644826545152,0.644278676631242,0.5193947403563974,sigma_only_acc95
11091,FALSE,(Intercept),2.0289251092401344,0.459604514749196,4.414502129830707,1.0124271938054469e-5,sigma_only_acc95
11091,FALSE,measurement_error,0.0186878760704815,0.02132091063433091,0.8765045917124338,0.38075578127785775,sigma_only_acc95
1,FALSE,(Intercept),2.817760978909345,0.4883347916755414,5.770141769422641,7.920486971892173e-9,offset_sigma_acc95
1,FALSE,measurement_error,0.07176448263868512,0.017424523984342837,4.118590711756061,3.8119651096719195e-5,offset_sigma_acc95
1,FALSE,offset_magnitude,-0.09277198430478535,0.011396559411264317,-8.140350166831041,3.9413631564623545e-16,offset_sigma_acc95
1,TRUE,(Intercept),1.6534670993239666,0.47226425334377653,3.5011481127714195,4.632583030102315e-4,offset_sigma_acc95
1,TRUE,measurement_error,0.11168058060077828,0.018821811050155277,5.9335725081490995,2.964130043676326e-9,offset_sigma_acc95
1,TRUE,offset_magnitude,-0.08508125528205897,0.010746196826766544,-7.917336398505119,2.4265259209607174e-15,offset_sigma_acc95
1206,FALSE,(Intercept),3.2295735300470514,0.5695654540651852,5.6702412461929885,1.4259658319375611e-8,offset_sigma_acc95
1206,FALSE,measurement_error,0.07560106371689511,0.01788685185802667,4.226627710508452,2.3721966025844826e-5,offset_sigma_acc95
1206,FALSE,offset_magnitude,-0.09819142600666828,0.012756780942829898,-7.697194648612191,1.3908594560248101e-14,offset_sigma_acc95
1206,TRUE,(Intercept),3.2584391299362263,0.5632771223367802,5.7847886958704215,7.26035342793923e-9,offset_sigma_acc95
1206,TRUE,measurement_error,0.08678958720760178,0.01859006019075451,4.668601732164659,3.032566041169734e-6,offset_sigma_acc95
1206,TRUE,offset_magnitude,-0.11009694511148276,0.013499025156861202,-8.155918211288268,3.465369083823244e-16,offset_sigma_acc95
2413,FALSE,(Intercept),3.9174641591748856,0.5852490274957693,6.6936705148189315,2.176411571096064e-11,offset_sigma_acc95
2413,FALSE,measurement_error,0.03444318330223817,0.018560063164347346,1.8557686467576924,0.06348654134648252,offset_sigma_acc95
2413,FALSE,offset_magnitude,-0.09332070936884047,0.012411494598372362,-7.518893766515316,5.524164727387587e-14,offset_sigma_acc95
2413,TRUE,(Intercept),4.0476914316402475,0.6696689744215428,6.044316798664036,1.5004443532598468e-9,offset_sigma_acc95
2413,TRUE,measurement_error,0.08252539790121229,0.019970755681040866,4.132312227902189,3.5913212322831774e-5,offset_sigma_acc95
2413,TRUE,offset_magnitude,-0.11688116275372455,0.016054319739226466,-7.280355982205955,3.3294044639904853e-13,offset_sigma_acc95
3661,FALSE,(Intercept),3.141216926912873,0.5719632537575745,5.491990798842948,3.974281029445376e-8,offset_sigma_acc95
3661,FALSE,measurement_error,0.07201087974834842,0.019783886089976183,3.6398753723533552,2.72770030239235e-4,offset_sigma_acc95
3661,FALSE,offset_magnitude,-0.08775728543078143,0.012886781580236772,-6.809868304539778,9.768813038076431e-12,offset_sigma_acc95
3661,TRUE,(Intercept),4.327697879009286,0.6687764605548923,6.471067889289256,9.731269694116689e-11,offset_sigma_acc95
3661,TRUE,measurement_error,0.018977411421631594,0.02034571093075214,0.9327475204097002,0.35095034301555583,offset_sigma_acc95
3661,TRUE,offset_magnitude,-0.08675574177469896,0.013801778776163924,-6.285837730172046,3.2609041977696705e-10,offset_sigma_acc95
4854,FALSE,(Intercept),3.081224728792802,0.5217091830424592,5.906019730808604,3.5047201681930024e-9,offset_sigma_acc95
4854,FALSE,measurement_error,0.03436294503865817,0.016603306221134127,2.069644719008919,0.038485627075913825,offset_sigma_acc95
4854,FALSE,offset_magnitude,-0.06983006201924287,0.010971150905623124,-6.364880277369292,1.9544212249974106e-10,offset_sigma_acc95
4854,TRUE,(Intercept),3.757798572669021,0.6137328205308774,6.122857450280293,9.191191922961485e-10,offset_sigma_acc95
4854,TRUE,measurement_error,0.046042420730485145,0.019225840480011462,2.3948196583839385,0.01662854178015139,offset_sigma_acc95
4854,TRUE,offset_magnitude,-0.08594084770815968,0.013653556168613901,-6.2943929513188746,3.0860515785965867e-10,offset_sigma_acc95
6026,FALSE,(Intercept),4.072262117491714,0.7089829119050566,5.743808558868413,9.257044220032016e-9,offset_sigma_acc95
6026,FALSE,measurement_error,0.060506404166975836,0.0219849094408711,2.752178912981613,0.0059200168279639675,offset_sigma_acc95
6026,FALSE,offset_magnitude,-0.09494479371539909,0.01571496773571251,-6.041679201137368,1.5251848350655657e-9,offset_sigma_acc95
6026,TRUE,(Intercept),3.7913786292781335,0.6030288701352191,6.2872257317099605,3.2318928505332484e-10,offset_sigma_acc95
6026,TRUE,measurement_error,0.010824958822876297,0.01935102085355477,0.5593998841093575,0.5758888404569653,offset_sigma_acc95
6026,TRUE,offset_magnitude,-0.06111122237690389,0.012367719847159758,-4.941187472882324,7.764820212300202e-7,offset_sigma_acc95
7273,TRUE,(Intercept),6.239189913357114,1.1839799296710687,5.269675403273496,1.3666521987757205e-7,offset_sigma_acc95
7273,TRUE,measurement_error,0.02366258425881454,0.027479266748619287,0.8611068292061862,0.3891792082652013,offset_sigma_acc95
7273,TRUE,offset_magnitude,-0.11766826609937169,0.02397140282846297,-4.908693368568972,9.168519978285725e-7,offset_sigma_acc95
7273,FALSE,(Intercept),4.094469616742023,0.6585574962806632,6.217330513837242,5.056838881574101e-10,offset_sigma_acc95
7273,FALSE,measurement_error,0.03694134515165993,0.019864909324609152,1.859628178916279,0.06293814969466223,offset_sigma_acc95
7273,FALSE,offset_magnitude,-0.08380036527264272,0.014188616851847033,-5.906168737069944,3.5015533320921043e-9,offset_sigma_acc95
8557,TRUE,(Intercept),5.726613776204744,0.8777988551258012,6.523833726559188,6.853268072083706e-11,offset_sigma_acc95
8557,TRUE,measurement_error,0.01221841300911417,0.023420492628517052,0.5216975237419599,0.60188094906951,offset_sigma_acc95
8557,TRUE,offset_magnitude,-0.10643342543888777,0.018852026076569006,-5.645728740592652,1.6448301551845684e-8,offset_sigma_acc95
8557,FALSE,(Intercept),5.796160033015387,1.046944800329311,5.536261349397061,3.0899638366643197e-8,offset_sigma_acc95
8557,FALSE,measurement_error,0.02852785936686106,0.02830797516620706,1.0077675707768916,0.31356605760041434,offset_sigma_acc95
8557,FALSE,offset_magnitude,-0.10530398601938831,0.022338668970651964,-4.713977639300457,2.4292733336626664e-6,offset_sigma_acc95
9808,TRUE,(Intercept),5.5338743671808155,0.7819613952271767,7.076915050995715,1.4739882398317541e-12,offset_sigma_acc95
9808,TRUE,measurement_error,-0.013853881450532525,0.022247011104644148,-0.6227300101288876,0.5334619583194122,offset_sigma_acc95
9808,TRUE,offset_magnitude,-0.0885195332495635,0.016046446982854696,-5.516456904394152,3.4590226090413183e-8,offset_sigma_acc95
9808,FALSE,(Intercept),5.149112403152475,0.7476698915673169,6.886879438676543,5.702951332642027e-12,offset_sigma_acc95
9808,FALSE,measurement_error,-0.02733950528057729,0.022330398181354003,-1.2243178584878938,0.2208323425988334,offset_sigma_acc95
9808,FALSE,offset_magnitude,-0.06873418709710685,0.01507921540842818,-4.558207123872603,5.159214516927952e-6,offset_sigma_acc95
11091,TRUE,(Intercept),5.039578064130744,0.8132289794732926,6.19699763699364,5.755036477274993e-10,offset_sigma_acc95
11091,TRUE,measurement_error,0.01637242494282247,0.022473819970931817,0.7285109947485101,0.4663008407424821,offset_sigma_acc95
11091,TRUE,offset_magnitude,-0.08984068273851148,0.01738764095939636,-5.166927644083953,2.3797333400476896e-7,offset_sigma_acc95
11091,FALSE,(Intercept),6.208517175536694,0.970442593501058,6.397614054777085,1.5782358669975545e-10,offset_sigma_acc95
11091,FALSE,measurement_error,0.013574158704593931,0.02226958837627323,0.6095379256787834,0.542167942294528,offset_sigma_acc95
11091,FALSE,offset_magnitude,-0.11799442179818662,0.021005344025206894,-5.617352501182109,1.939055774642268e-8,offset_sigma_acc95
1,FALSE,(Intercept),4.520148502786957,1.1983589580049583,3.771948690826455,1.6197756882144163e-4,offset_sigma_interact_acc95
1,FALSE,measurement_error,-0.014691678248533605,0.05469077702448332,-0.26863173368256604,0.7882130896651408,offset_sigma_interact_acc95
1,FALSE,offset_magnitude,-0.1429057738066128,0.033901756651063035,-4.215291121267954,2.4945618552791807e-5,offset_sigma_interact_acc95
1,FALSE,measurement_error:offset_magnitude,0.0025067830994429494,0.00152677228395656,1.6418840751724526,0.10061403073638645,offset_sigma_interact_acc95
1,TRUE,(Intercept),4.801924813338158,1.1479845004125377,4.18291781083503,2.8779145529375768e-5,offset_sigma_interact_acc95
1,TRUE,measurement_error,-0.05220059526520883,0.051730182137326525,-1.009093591177265,0.31292975127838835,offset_sigma_interact_acc95
1,TRUE,offset_magnitude,-0.18335939725110864,0.03418635037235227,-5.363526531904908,8.161265745650134e-8,offset_sigma_interact_acc95
1,TRUE,measurement_error:offset_magnitude,0.005049452782359053,0.0015524691676927424,3.2525301548265064,0.0011438245840246213,offset_sigma_interact_acc95
1206,FALSE,(Intercept),6.000794091618175,1.4428160617604628,4.159084619765226,3.195255194620845e-5,offset_sigma_interact_acc95
1206,FALSE,measurement_error,-0.06089171702586949,0.0620136860905164,-0.9819077185154055,0.3261453128788507,offset_sigma_interact_acc95
1206,FALSE,offset_magnitude,-0.17514263161346394,0.038357115624374646,-4.566105369564513,4.9686908228371145e-6,offset_sigma_interact_acc95
1206,FALSE,measurement_error:offset_magnitude,0.0037875438875844426,0.0016711096785530768,2.266484322479582,0.02342174597109819,offset_sigma_interact_acc95
1206,TRUE,(Intercept),6.909348089770528,1.5496918293311328,4.458530372940466,8.25235048527003e-6,offset_sigma_interact_acc95
1206,TRUE,measurement_error,-0.09178001719061588,0.06473184719368721,-1.417849500200366,0.15623470872811449,offset_sigma_interact_acc95
1206,TRUE,offset_magnitude,-0.21121401588639105,0.041623853114323,-5.074350404473034,3.888219792349227e-7,offset_sigma_interact_acc95
1206,TRUE,measurement_error:offset_magnitude,0.00488884896148089,0.0017352026086313351,2.8174513668677785,0.004840644496260136,offset_sigma_interact_acc95
2413,FALSE,(Intercept),6.059451137511402,1.3765446138751545,4.401928623623211,1.0729285656996787e-5,offset_sigma_interact_acc95
2413,FALSE,measurement_error,-0.07089826475885308,0.059341191885043394,-1.1947563320972423,0.2321822461142553,offset_sigma_interact_acc95
2413,FALSE,offset_magnitude,-0.15472439666453783,0.03701785720189348,-4.179723202795855,2.918641295091769e-5,offset_sigma_interact_acc95
2413,FALSE,measurement_error:offset_magnitude,0.0030418668474523217,0.0016373708450769127,1.857775137867094,0.06320095315401822,offset_sigma_interact_acc95
2413,TRUE,(Intercept),7.823931797055668,1.875673943790863,4.171264319662604,3.0291424731580125e-5,offset_sigma_interact_acc95
2413,TRUE,measurement_error,-0.10927374026555713,0.0813110049301896,-1.343898533284335,0.17898120039094828,offset_sigma_interact_acc95
2413,TRUE,offset_magnitude,-0.21721042306856364,0.048578687369326884,-4.471311079634331,7.774151814075448e-6,offset_sigma_interact_acc95
2413,TRUE,measurement_error:offset_magnitude,0.0050492018173658735,0.0021063080170097264,2.3971811228891875,0.016521754579893747,offset_sigma_interact_acc95
3661,FALSE,(Intercept),7.286714645292518,1.449309069038484,5.027716172456402,4.963558019483438e-7,offset_sigma_interact_acc95
3661,FALSE,measurement_error,-0.12841314846380186,0.05826979223669748,-2.2037687716849126,0.02754060982699443,offset_sigma_interact_acc95
3661,FALSE,offset_magnitude,-0.2120887233124063,0.04054640219623402,-5.230765538356576,1.6880950269300967e-7,offset_sigma_interact_acc95
3661,FALSE,measurement_error:offset_magnitude,0.006077314998410986,0.0017096769999158058,3.5546568145388093,3.784727422699628e-4,offset_sigma_interact_acc95
3661,TRUE,(Intercept),6.845088212897147,1.6274806568216327,4.205941363546018,2.5999764300168035e-5,offset_sigma_interact_acc95
3661,TRUE,measurement_error,-0.09670224621958083,0.06574525230535401,-1.4708628049740684,0.1413282233856015,offset_sigma_interact_acc95
3661,TRUE,offset_magnitude,-0.1581736144767294,0.043000343151944787,-3.6784267957539694,2.3467702547424018e-4,offset_sigma_interact_acc95
3661,TRUE,measurement_error:offset_magnitude,0.0033152067489527056,0.001792582914216041,1.8494021797605726,0.06439976093163394,offset_sigma_interact_acc95
4854,FALSE,(Intercept),5.136078044316375,1.2189729037081236,4.213447262603124,2.515023315344426e-5,offset_sigma_interact_acc95
4854,FALSE,measurement_error,-0.06031603682436598,0.049957143837415126,-1.207355589035749,0.2272952310382255,offset_sigma_interact_acc95
4854,FALSE,offset_magnitude,-0.12972175059785918,0.0331865151309639,-3.9088693129103316,9.272910728415165e-5,offset_sigma_interact_acc95
4854,FALSE,measurement_error:offset_magnitude,0.002797507273229808,0.001400288521743906,1.9978077587509029,0.04573750586585298,offset_sigma_interact_acc95
4854,TRUE,(Intercept),6.0379989433740695,1.629282764658434,3.705924517430151,2.1062102485878593e-4,offset_sigma_interact_acc95
4854,TRUE,measurement_error,-0.06428946072740578,0.07007873701547747,-0.9173889751067705,0.3589388478642791,offset_sigma_interact_acc95
4854,TRUE,offset_magnitude,-0.14784176237386285,0.04246469669251177,-3.4815216848100854,4.985734102856892e-4,offset_sigma_interact_acc95
4854,TRUE,measurement_error:offset_magnitude,0.002985606300996017,0.0018354054776299903,1.6266739624484778,0.1038063615581375,offset_sigma_interact_acc95
6026,FALSE,(Intercept),8.294999402877895,1.9244967500944312,4.310217412666909,1.630941208597754e-5,offset_sigma_interact_acc95
6026,FALSE,measurement_error,-0.1339446810436852,0.07465549958004372,-1.7941703129328488,0.07278598899568489,offset_sigma_interact_acc95
6026,FALSE,offset_magnitude,-0.20941342224227524,0.049419122955538776,-4.2374977482032525,2.2602468581207986e-5,offset_sigma_interact_acc95
6026,FALSE,measurement_error:offset_magnitude,0.005322107082558664,0.0019741182077491577,2.695941439406915,0.007019000522650994,offset_sigma_interact_acc95
6026,TRUE,(Intercept),6.2171996054832945,1.4880763762674976,4.178011091794717,2.9406931764019056e-5,offset_sigma_interact_acc95
6026,TRUE,measurement_error,-0.09756250630242037,0.05878094661877631,-1.6597641228060136,0.09696191388496705,offset_sigma_interact_acc95
6026,TRUE,offset_magnitude,-0.1302474164007507,0.039107576501572594,-3.3304906121071753,8.669308686945452e-4,offset_sigma_interact_acc95
6026,TRUE,measurement_error:offset_magnitude,0.003120391589748475,0.0015875729205773357,1.965510717210845,0.04935515648497782,offset_sigma_interact_acc95
7273,TRUE,(Intercept),9.050154617618414,3.025437045210621,2.9913544662729454,0.0027774289063529356,offset_sigma_interact_acc95
7273,TRUE,measurement_error,-0.10965176596967947,0.12398080157625674,-0.8844253672794338,0.37646663420418247,offset_sigma_interact_acc95
7273,TRUE,offset_magnitude,-0.18649534624249975,0.0708733764490953,-2.6313879144229815,0.008503691207164191,offset_sigma_interact_acc95
7273,TRUE,measurement_error:offset_magnitude,0.0033297959863369383,0.0030043692947422885,1.1083178063908965,0.26772458801507365,offset_sigma_interact_acc95
7273,FALSE,(Intercept),6.064471271368402,1.6037568673590332,3.7814156215305843,1.5593907781343577e-4,offset_sigma_interact_acc95
7273,FALSE,measurement_error,-0.056851635074426865,0.0672733381438247,-0.8450841989271125,0.39806382987035555,offset_sigma_interact_acc95
7273,FALSE,offset_magnitude,-0.13677727571085407,0.04096355095252143,-3.3389994893114854,8.408071888803916e-4,offset_sigma_interact_acc95
7273,FALSE,measurement_error:offset_magnitude,0.00253479258191012,0.0017457873473565107,1.451948077037177,0.14651604312310001,offset_sigma_interact_acc95
8557,TRUE,(Intercept),7.914561146186209,2.2649079556591625,3.494429487260471,4.7507608574194046e-4,offset_sigma_interact_acc95
8557,TRUE,measurement_error,-0.0904491270385252,0.09400271751492333,-0.9621969388721769,0.33595068652130783,offset_sigma_interact_acc95
8557,TRUE,offset_magnitude,-0.16297497290296087,0.05620017903779443,-2.899901311584092,0.003732801660897437,offset_sigma_interact_acc95
8557,TRUE,measurement_error:offset_magnitude,0.002664759957635779,0.0023687171064072712,1.124980247927338,0.2605974043724185,offset_sigma_interact_acc95
8557,FALSE,(Intercept),10.935719941975822,3.0499510150328297,3.5855395342662937,3.3638203741366584e-4,offset_sigma_interact_acc95
8557,FALSE,measurement_error,-0.20038886014609433,0.11525404593211702,-1.7386709379740168,0.08209266078916168,offset_sigma_interact_acc95
8557,FALSE,offset_magnitude,-0.23943859727901706,0.0748704290882528,-3.1980396024815234,0.001383652772182409,offset_sigma_interact_acc95
8557,FALSE,measurement_error:offset_magnitude,0.006062142806065212,0.0029347222033978206,2.0656615467884714,0.038860448569153494,offset_sigma_interact_acc95
9808,TRUE,(Intercept),8.366374835163564,2.173124221236523,3.8499294027485633,1.1815187521266776e-4,offset_sigma_interact_acc95
9808,TRUE,measurement_error,-0.13320409175100922,0.0827141911454017,-1.6104140040111412,0.10730750539187087,offset_sigma_interact_acc95
9808,TRUE,offset_magnitude,-0.16557955094515694,0.055755435031989715,-2.9697472694842317,0.002980448396423126,offset_sigma_interact_acc95
9808,TRUE,measurement_error:offset_magnitude,0.0032743049047046983,0.002167208050283769,1.5108401356648564,0.13082918614947048,offset_sigma_interact_acc95
9808,FALSE,(Intercept),7.215188841430544,1.8446950854345854,3.9113178640743995,9.179386714705678e-5,offset_sigma_interact_acc95
9808,FALSE,measurement_error,-0.11646290663189866,0.07153238262550225,-1.6281144616924599,0.1035006176473133,offset_sigma_interact_acc95
9808,FALSE,offset_magnitude,-0.12715047680531535,0.048315835061701236,-2.6316522656172485,0.008497078202110231,offset_sigma_interact_acc95
9808,FALSE,measurement_error:offset_magnitude,0.0025476818878616965,0.001922616892590974,1.3251115693820659,0.18513414942739687,offset_sigma_interact_acc95
