offset_pos,binned_targets,term,estimate,std.error,statistic,p.value,model
FALSE,30,offset_magnitude,0.07493877315402701,0.016103706277499737,4.653510928644558,3.2633029914243446e-6,offset_only_acc68
FALSE,8,(Intercept),2.2324088779979783,0.5678773353641707,3.9311462863126416,8.45418090843335e-5,offset_only_acc68
FALSE,8,offset_magnitude,0.07820326272463456,0.019665527044900457,3.9766675231271638,6.988777023799713e-5,offset_only_acc68
FALSE,50,(Intercept),1.7649422546246765,0.4548998106677885,3.879848294581082,1.0452163477836084e-4,offset_only_acc68
FALSE,50,offset_magnitude,0.0651326663519611,0.015641085591546172,4.164203691025421,3.124410936449138e-5,offset_only_acc68
TRUE,36,(Intercept),2.9784784068253907,0.5983065408417276,4.978181255774202,6.418453582565113e-7,offset_only_acc68
TRUE,36,offset_magnitude,-0.08254800078288482,0.018528093611930294,-4.4552884129283505,8.378048822436054e-6,offset_only_acc68
FALSE,37,(Intercept),1.8503718071730544,0.4910521257296111,3.7681779799318655,1.6444344336207019e-4,offset_only_acc68
FALSE,37,offset_magnitude,0.05951987785083364,0.016385863283142326,3.6323919480072386,2.8080617076515525e-4,offset_only_acc68
TRUE,2,(Intercept),0.9427545622599877,0.4490250962382937,2.099558733259925,0.035767676111041063,offset_only_acc68
TRUE,2,offset_magnitude,-0.05985105967526525,0.016409334666543617,-3.6473788176977924,2.6492919146646986e-4,offset_only_acc68
TRUE,26,(Intercept),1.3619030164860595,0.40547545110514815,3.358780445953286,7.828723946279641e-4,offset_only_acc68
TRUE,26,offset_magnitude,-0.0527552786956208,0.014371402915056137,-3.670850995371646,2.417442464202295e-4,offset_only_acc68
TRUE,6,(Intercept),1.028012496544551,0.4383613794027241,2.3451256083399454,0.019020670507619398,offset_only_acc68
TRUE,6,offset_magnitude,-0.038312262349000314,0.015446353105029276,-2.480343553490693,0.013125584877168136,offset_only_acc68
FALSE,27,(Intercept),1.6919075550405949,0.4635212295305484,3.6501188020107493,2.621190466037268e-4,offset_only_acc68
FALSE,27,offset_magnitude,0.05333253702588147,0.016900679455258003,3.1556445506863384,0.0016014389070740742,offset_only_acc68
TRUE,43,(Intercept),2.422924307077631,0.5680822590215981,4.2650941278303725,1.998179432965849e-5,offset_only_acc68
TRUE,43,offset_magnitude,-0.0796567117733311,0.017600054754677526,-4.525935452113347,6.012893203932031e-6,offset_only_acc68
FALSE,34,(Intercept),1.8647670423053808,0.46048804359488615,4.049544973519242,5.131731554215197e-5,offset_only_acc68
FALSE,34,offset_magnitude,0.06265517266583674,0.015418641958300018,4.063598651248841,4.8321885521279154e-5,offset_only_acc68
FALSE,43,(Intercept),2.4367084585951675,0.5286082915183249,4.6096674942350875,4.03313492226356e-6,offset_only_acc68
FALSE,43,offset_magnitude,0.07667046544385175,0.0181105082486445,4.233479502133256,2.301031642008615e-5,offset_only_acc68
TRUE,8,(Intercept),1.8613211088883106,0.4556731027178737,4.08477282900047,4.411995950834695e-5,offset_only_acc68
TRUE,8,offset_magnitude,-0.06598505546141323,0.015507913523024507,-4.254927999401442,2.0911629530711747e-5,offset_only_acc68
TRUE,7,(Intercept),0.8024762814205161,0.42672521463731866,1.8805457326972228,0.060033739723016837,offset_only_acc68
TRUE,7,offset_magnitude,-0.045190959969057615,0.015150636970209328,-2.9827762395677833,0.0028564674573269906,offset_only_acc68
TRUE,46,(Intercept),3.8465982303368507,0.8227247849761026,4.6754374009147925,2.9332774524253498e-6,offset_only_acc68
TRUE,46,offset_magnitude,-0.10439779509432524,0.023860342406376075,-4.375368689865388,1.2122740114558917e-5,offset_only_acc68
FALSE,9,(Intercept),2.09791037239841,0.5245709369959267,3.9992882267030745,6.35332686746585e-5,offset_only_acc68
FALSE,9,offset_magnitude,0.07742906562718098,0.017765294110173965,4.358445469407585,1.3098955039949255e-5,offset_only_acc68
FALSE,46,(Intercept),1.6499930668296503,0.5374718104431965,3.0699155467690007,0.002141193080341061,offset_only_acc68
FALSE,46,offset_magnitude,0.04867855145405061,0.01619861410869193,3.005105938533991,0.0026548836263692453,offset_only_acc68
FALSE,19,(Intercept),2.15986733380691,0.5192633411621544,4.159483565646956,3.18967969109143e-5,offset_only_acc68
FALSE,19,offset_magnitude,0.06969960414168873,0.017791828060402252,3.9175066162432834,8.946959097134558e-5,offset_only_acc68
FALSE,12,(Intercept),1.335708589655991,0.4240052525543596,3.150217082475285,0.0016314918712939898,offset_only_acc68
FALSE,12,offset_magnitude,0.05310369776370026,0.014365124334758119,3.6967099292840495,2.1841165819665116e-4,offset_only_acc68
FALSE,15,(Intercept),1.6578672786542685,0.46320598461835966,3.5791145488333944,3.4476033822272045e-4,offset_only_acc68
FALSE,15,offset_magnitude,0.060530370558551296,0.016574077044323808,3.6521110887004946,2.6009331916939223e-4,offset_only_acc68
TRUE,24,(Intercept),1.0190480436714684,0.44245423736701694,2.303171622303089,0.021269188800989977,offset_only_acc68
TRUE,24,offset_magnitude,-0.04384532854622251,0.014502989878610623,-3.0231923839984685,0.0025012317766759944,offset_only_acc68
TRUE,20,(Intercept),1.9913051087638498,0.5249203505675393,3.7935376416838635,1.4851610474897069e-4,offset_only_acc68
TRUE,20,offset_magnitude,-0.07652045358552768,0.018417198143284304,-4.154836853586782,3.255197247403798e-5,offset_only_acc68
TRUE,35,(Intercept),1.79745864463316,0.44425801836024154,4.0459790715035115,5.210488825679905e-5,offset_only_acc68
TRUE,35,offset_magnitude,-0.05843147166800686,0.01591608095051291,-3.6712223222340326,2.4139324452312808e-4,offset_only_acc68
TRUE,48,(Intercept),4.723402488256656,0.9545880278114975,4.948105727960571,7.493920241252887e-7,offset_only_acc68
TRUE,48,offset_magnitude,-0.13900092654033397,0.027860563623445272,-4.989164197071794,6.064108780460255e-7,offset_only_acc68
TRUE,41,(Intercept),1.3885938159121,0.4491071793742288,3.0918985037088946,0.001988808368003341,offset_only_acc68
TRUE,41,offset_magnitude,-0.030395199555856796,0.016315668351574754,-1.8629454154676486,0.062469946275486764,offset_only_acc68
TRUE,9,(Intercept),1.4131729486795148,0.4388856966017953,3.219911151403274,0.0012823033265510653,offset_only_acc68
TRUE,9,offset_magnitude,-0.06587025398451363,0.016239219307589804,-4.0562451147960985,4.986792627435272e-5,offset_only_acc68
FALSE,39,(Intercept),4.069794607023668,0.7772251430772533,5.236313625817873,1.638154984588979e-7,offset_only_acc68
FALSE,39,offset_magnitude,0.11441095481923318,0.023693679838344087,4.8287541487784855,1.3738990523008935e-6,offset_only_acc68
TRUE,31,(Intercept),1.652018582978635,0.5008871684579916,3.2981850744239742,9.731197120173463e-4,offset_only_acc68
TRUE,31,offset_magnitude,-0.048576203797420725,0.01578986116025797,-3.0764174114262515,0.0020950433230246582,offset_only_acc68
FALSE,25,(Intercept),2.1467486616792577,0.538902706124929,3.983555171054562,6.789190083483749e-5,offset_only_acc68
FALSE,25,offset_magnitude,0.08311851263254195,0.01943780706102467,4.276126024483769,1.9017359580004086e-5,offset_only_acc68
TRUE,12,(Intercept),1.601939194362363,0.5601762093717444,2.85970587033496,0.004240340908356362,offset_only_acc68
TRUE,12,offset_magnitude,-0.06206884599466891,0.0182772333745039,-3.3959650633587013,6.838708784105515e-4,offset_only_acc68
TRUE,13,(Intercept),1.229169235097908,0.4626302895787134,2.6569147390181276,0.007885938445693753,offset_only_acc68
TRUE,13,offset_magnitude,-0.03543313289026226,0.01561650848277631,-2.26895358391679,0.023271148662191047,offset_only_acc68
TRUE,49,(Intercept),2.2087803004281925,0.5224973520366126,4.227352142204575,2.3645745571494413e-5,offset_only_acc68
TRUE,49,offset_magnitude,-0.07124153805126963,0.017398231003947728,-4.094757566737943,4.2261036550560824e-5,offset_only_acc68
FALSE,23,(Intercept),2.1191219129603636,0.5095770011134129,4.158590180345926,3.202178126582975e-5,offset_only_acc68
FALSE,23,offset_magnitude,0.09265115220140717,0.018885731198994626,4.905881123964076,9.300884653172011e-7,offset_only_acc68
FALSE,16,(Intercept),1.823905587326199,0.4890233959669182,3.729689831546595,1.9171562336061098e-4,offset_only_acc68
FALSE,16,offset_magnitude,0.06967736447321711,0.018118289376506686,3.845692218801029,1.2021258219955286e-4,offset_only_acc68
TRUE,25,(Intercept),1.4212664278117566,0.4297895319283407,3.306889354505558,9.433814636286313e-4,offset_only_acc68
TRUE,25,offset_magnitude,-0.04627926054864192,0.014787482234456042,-3.12962408440346,0.0017503013200294247,offset_only_acc68
TRUE,15,(Intercept),1.8581697218841722,0.49703337028145783,3.738521059123125,1.8510598939053762e-4,offset_only_acc68
TRUE,15,offset_magnitude,-0.06144652789975826,0.016270298389396688,-3.7766073140860654,1.5897907935585556e-4,offset_only_acc68
FALSE,20,(Intercept),1.5423675470223805,0.4624325394530457,3.335335244458914,8.519662168214305e-4,offset_only_acc68
FALSE,20,offset_magnitude,0.06337866418715445,0.016696173421527922,3.79599939381526,1.4704985697423754e-4,offset_only_acc68
FALSE,29,(Intercept),2.1803650420683116,0.4833575532667806,4.510874046205084,6.4561049100701565e-6,offset_only_acc68
FALSE,29,offset_magnitude,0.07106832580356544,0.01700117691205143,4.180200357375732,2.912523637643643e-5,offset_only_acc68
FALSE,18,(Intercept),1.858732649367222,0.48498038908936475,3.832593422709971,1.2679942188037504e-4,offset_only_acc68
FALSE,18,offset_magnitude,0.06031894447178259,0.01556419162562941,3.875494848859092,1.0640823097848019e-4,offset_only_acc68
TRUE,10,(Intercept),1.9593567901371545,0.5080087105884813,3.856935421180909,1.1481748062956322e-4,offset_only_acc68
TRUE,10,offset_magnitude,-0.07482153334630219,0.017089783127354288,-4.378144110356859,1.1969419844208663e-5,offset_only_acc68
FALSE,22,(Intercept),2.1061701226879115,0.5133338397868077,4.102924762494956,4.079599440986952e-5,offset_only_acc68
FALSE,22,offset_magnitude,0.08497783934529021,0.019079346440157203,4.453917727833346,8.431742062342393e-6,offset_only_acc68
FALSE,32,(Intercept),2.34039683259042,0.5410039766353503,4.326025193282273,1.5182406584158991e-5,offset_only_acc68
FALSE,32,offset_magnitude,0.07564254634353478,0.0176222728535223,4.2924398556464025,1.767204281170722e-5,offset_only_acc68
FALSE,26,(Intercept),2.4735024607171248,0.5461884044139728,4.528661613332938,5.935847121695589e-6,offset_only_acc68
FALSE,26,offset_magnitude,0.08685154926701572,0.018848234941970392,4.607940718821296,4.066765638412488e-6,offset_only_acc68
FALSE,6,(Intercept),2.4028712176008566,0.5359232481701227,4.4836107144172495,7.339049680512077e-6,offset_only_acc68
FALSE,6,offset_magnitude,0.08587019762796069,0.017520465331674645,4.901136813570751,9.528366830802741e-7,offset_only_acc68
TRUE,17,(Intercept),1.8892034579863095,0.4935368185230342,3.827887580180884,1.2924776181925065e-4,offset_only_acc68
TRUE,17,offset_magnitude,-0.06605958541368005,0.01685327669969039,-3.919687939075588,8.866369776474247e-5,offset_only_acc68
FALSE,42,(Intercept),2.2283433115097444,0.5400038615114141,4.126532179367839,3.682744925373503e-5,offset_only_acc68
FALSE,42,offset_magnitude,0.07142910255734462,0.017757114086094077,4.0225625746968685,5.756835279439153e-5,offset_only_acc68
TRUE,29,(Intercept),1.7258273074997779,0.5039746703754391,3.424432633120454,6.160845687746466e-4,offset_only_acc68
TRUE,29,offset_magnitude,-0.040679396797049516,0.016322598204688708,-2.4922133282288512,0.012694976373746319,offset_only_acc68
FALSE,38,(Intercept),2.3319826972533617,0.5205715576915394,4.479658296343497,7.4762627912469754e-06,offset_only_acc68
FALSE,38,offset_magnitude,0.07537238164952553,0.018100606906794926,4.164080355848782,3.126100119669604e-5,offset_only_acc68
TRUE,39,(Intercept),2.313108643208678,0.5841597088851835,3.959719590423377,7.503781916269904e-5,offset_only_acc68
TRUE,39,offset_magnitude,-0.06892730945277316,0.018886879182166152,-3.6494811444474875,2.627705258998909e-4,offset_only_acc68
TRUE,47,(Intercept),2.4861490905809873,0.5185070254885334,4.7948223811211745,1.628190288831067e-6,offset_only_acc68
TRUE,47,offset_magnitude,-0.08468301924786585,0.018580761554412906,-4.557564500242658,5.175020079618931e-6,offset_only_acc68
TRUE,28,(Intercept),1.3342317791120404,0.4535133094095404,2.941990348307896,0.003261100909227222,offset_only_acc68
TRUE,28,offset_magnitude,-0.0463358727393682,0.015185285906808454,-3.0513665020026464,0.0022780232380159226,offset_only_acc68
FALSE,11,(Intercept),1.228835945031578,0.4538987341814666,2.7072909715150146,0.00678347737727147,offset_only_acc68
FALSE,11,offset_magnitude,0.06503979458000307,0.017842214310348166,3.645275942139152,2.671050432942066e-4,offset_only_acc68
FALSE,3,(Intercept),2.1616916386181106,0.5683069337632252,3.8037396874674427,1.425279543591058e-4,offset_only_acc68
FALSE,3,offset_magnitude,0.08047659473959688,0.018449058343209514,4.362097687723864,1.2882132368454532e-5,offset_only_acc68
TRUE,5,(Intercept),1.7353381232783056,0.5033673304648475,3.4474587806001695,5.658867490880315e-4,offset_only_acc68
TRUE,5,offset_magnitude,-0.05770516455207211,0.017172096845143824,-3.3604029299654696,7.782887465002988e-4,offset_only_acc68
TRUE,16,(Intercept),1.382875693618702,0.4244934306833588,3.2577081143341102,0.0011231586753809358,offset_only_acc68
TRUE,16,offset_magnitude,-0.0595636479739733,0.015984829368832287,-3.7262611066785825,1.9434108863701364e-4,offset_only_acc68
FALSE,45,(Intercept),2.2475800687939373,0.5389652176806474,4.170176469765613,3.0436386332323074e-5,offset_only_acc68
FALSE,45,offset_magnitude,0.08687402351962455,0.01858086005763157,4.675457607999338,2.932988619679878e-6,offset_only_acc68
TRUE,14,(Intercept),2.4961150799999308,0.5477878918841068,4.556718242556598,5.195904839139204e-6,offset_only_acc68
TRUE,14,offset_magnitude,-0.08117326433757498,0.01787102434573113,-4.542171884901769,5.5677614390097196e-6,offset_only_acc68
FALSE,17,(Intercept),1.0362259192420096,0.4181319039563425,2.47822734748842,0.013203698274123004,offset_only_acc68
FALSE,17,offset_magnitude,0.04988668870017252,0.014962770969610555,3.3340541535717265,8.558999237540006e-4,offset_only_acc68
FALSE,49,(Intercept),2.3113488822017803,0.5351959667928079,4.318696375932482,1.569535308947271e-5,offset_only_acc68
FALSE,49,offset_magnitude,0.052985311015399134,0.01746104706944526,3.034486466056041,0.0024094556584235123,offset_only_acc68
TRUE,33,(Intercept),1.6936727561833689,0.4525492082999031,3.742516228336824,1.8218676302157613e-4,offset_only_acc68
TRUE,33,offset_magnitude,-0.04748354595425227,0.01525730958452692,-3.112183422063306,0.0018570907521165219,offset_only_acc68
FALSE,10,(Intercept),1.6427238893221323,0.4470067193846718,3.6749422728665646,2.3790319912624544e-4,offset_only_acc68
FALSE,10,offset_magnitude,0.0513422472153961,0.015584082217238573,3.2945313365071365,9.858595181805058e-4,offset_only_acc68
FALSE,41,(Intercept),2.065750565921542,0.5112663781867701,4.040458465600304,5.3346812554843086e-5,offset_only_acc68
FALSE,41,offset_magnitude,0.06767895013051609,0.017214658849522845,3.9314720507744485,8.442731276105732e-5,offset_only_acc68
FALSE,4,(Intercept),2.022440280061218,0.5374318997511957,3.763156375714779,1.6778221369481697e-4,offset_only_acc68
FALSE,4,offset_magnitude,0.07305175896328847,0.017926679953114973,4.075030019744111,4.600841159090615e-5,offset_only_acc68
TRUE,18,(Intercept),1.5048062091017331,0.49492522983272214,3.0404718094697594,0.0023620780289267855,offset_only_acc68
TRUE,18,offset_magnitude,-0.051559040443548296,0.016934136703368238,-3.044680773912324,0.0023292739974809062,offset_only_acc68
TRUE,21,(Intercept),2.1509287232658703,0.48597123293475253,4.42604124996563,9.597817830658231e-6,offset_only_acc68
TRUE,21,offset_magnitude,-0.08315083371133355,0.017140761874066365,-4.851058215629209,1.2280449133115698e-6,offset_only_acc68
FALSE,48,(Intercept),2.8688263265617797,0.617528929661933,4.645654946291055,3.389992186535477e-6,offset_only_acc68
FALSE,48,offset_magnitude,0.10122755770715425,0.01972534602918781,5.131852062689634,2.869049667158221e-7,offset_only_acc68
FALSE,7,(Intercept),0.8469350423053177,0.4657747787949348,1.8183359873983111,0.06901279561767763,offset_only_acc68
FALSE,7,offset_magnitude,0.047201363536498064,0.015542741961210013,3.036874938430967,0.002390446113754076,offset_only_acc68
TRUE,22,(Intercept),2.1239495552458005,0.5488967697422631,3.8694881666786096,1.0906407439349989e-4,offset_only_acc68
TRUE,22,offset_magnitude,-0.07748605763065015,0.018160502849509975,-4.266735248068363,1.9835431868844667e-5,offset_only_acc68
FALSE,5,(Intercept),2.230743259803332,0.48629674112696725,4.5872058583689075,4.492176828833581e-6,offset_only_acc68
FALSE,5,offset_magnitude,0.08881284555633337,0.017910761275661585,4.958630411596104,7.099187620783935e-7,offset_only_acc68
TRUE,27,(Intercept),2.4569414369387386,0.5490842677834895,4.474616340505935,7.654863772690315e-6,offset_only_acc68
TRUE,27,offset_magnitude,-0.080122280429999,0.017351362471113466,-4.617636255561285,3.881358257337096e-6,offset_only_acc68
FALSE,40,(Intercept),2.066119531318253,0.5013887453094849,4.1207935970779115,3.77569573801121e-5,offset_only_acc68
FALSE,40,offset_magnitude,0.052474909053413975,0.01595715721844254,3.2884873123118643,0.0010072732443420353,offset_only_acc68
TRUE,4,(Intercept),1.5252197440365438,0.43508240136275833,3.5055882271019794,4.55599474423154e-4,offset_only_acc68
TRUE,4,offset_magnitude,-0.06356407246837883,0.016140629048801262,-3.938140965645923,8.21153501146682e-5,offset_only_acc68
FALSE,1,(Intercept),1.9348762567825522,0.48327640668692995,4.003663804006015,6.236898128507835e-5,offset_only_acc68
FALSE,1,offset_magnitude,0.06579307254068019,0.016085475164758847,4.090216289340592,4.309710998323814e-5,offset_only_acc68
FALSE,31,(Intercept),2.483263639415462,0.5442134814949073,4.563032199412171,5.042007827438184e-6,offset_only_acc68
FALSE,31,offset_magnitude,0.082924018368448,0.018119893432561766,4.576407619452777,4.730284482579526e-6,offset_only_acc68
TRUE,19,(Intercept),1.7016065585720783,0.4959838263884275,3.430770255075763,6.018701096209737e-4,offset_only_acc68
TRUE,19,offset_magnitude,-0.0566345005400152,0.017364860911996672,-3.2614427968662127,0.0011084679515689926,offset_only_acc68
FALSE,44,(Intercept),2.731430392277413,0.6717961099512574,4.0658621742772425,4.785521274615811e-5,offset_only_acc68
FALSE,44,offset_magnitude,0.07884092617363542,0.0215591420722545,3.6569602774267906,2.5522391335305975e-4,offset_only_acc68
TRUE,30,(Intercept),1.572007673663089,0.5138678372882454,3.059167279195367,0.0022195317908549955,offset_only_acc68
TRUE,30,offset_magnitude,-0.04793979541230442,0.017298880237772388,-2.771265813357508,0.0055838822635898185,offset_only_acc68
FALSE,14,(Intercept),2.2835707437777324,0.5215951583874683,4.378052033376767,1.1974476561603655e-5,offset_only_acc68
FALSE,14,offset_magnitude,0.09712552889001322,0.01939107776073635,5.008774142852234,5.477780909281816e-7,offset_only_acc68
FALSE,21,(Intercept),-1.7464687864555706,0.6317186672438616,-2.7646306449598446,0.005698728193957347,sigma_only_acc68
FALSE,21,measurement_error,0.057731272923046986,0.027213414686234894,2.1214270090202483,0.03388588435674415,sigma_only_acc68
FALSE,24,(Intercept),-1.9144574851274365,0.6579124641015563,-2.9098969689559158,0.0036154792116126545,sigma_only_acc68
FALSE,24,measurement_error,0.07738401620451435,0.027907007139481972,2.772924227157051,0.005555505492395474,sigma_only_acc68
FALSE,28,(Intercept),0.17848986599100247,0.6786110787857265,0.26302232835688966,0.7925333693200497,sigma_only_acc68
FALSE,28,measurement_error,0.015692001465729744,0.02954567478936427,0.5311099366523349,0.5953425988358219,sigma_only_acc68
TRUE,40,(Intercept),-0.49275684919310253,0.5882973676770992,-0.8375982560295319,0.4022563726404435,sigma_only_acc68
TRUE,40,measurement_error,0.02680463260206426,0.025699879639368144,1.0429866979222662,0.2969544535886284,sigma_only_acc68
TRUE,45,(Intercept),-0.5268451273536574,0.568043319754358,-0.9274735025164699,0.3536807432102029,sigma_only_acc68
TRUE,45,measurement_error,0.03468717667560238,0.02544373707413635,1.3632893853026808,0.17279132601842478,sigma_only_acc68
FALSE,2,(Intercept),-0.5040550629956136,0.5998590294153113,-0.8402891984253721,0.40074625623952675,sigma_only_acc68
FALSE,2,measurement_error,0.027054155596488265,0.02573284170097154,1.0513473758891867,0.2930990756247279,sigma_only_acc68
TRUE,32,(Intercept),-0.9255074420907192,0.5864633844600565,-1.5781163268066818,0.11453888803890275,sigma_only_acc68
TRUE,32,measurement_error,0.06932601128746169,0.027276440620453372,2.541607691858345,0.011034394759489453,sigma_only_acc68
TRUE,34,(Intercept),-0.5331189161910463,0.6682163347525466,-0.7978238310927711,0.42497272982353124,sigma_only_acc68
TRUE,34,measurement_error,0.0370450393217937,0.030883288941256613,1.199517298570674,0.23032686251378628,sigma_only_acc68
TRUE,50,(Intercept),-0.2141577254081699,0.5648011398973428,-0.37917367774274463,0.7045588968169624,sigma_only_acc68
TRUE,50,measurement_error,0.014333289594202128,0.024199419845996422,0.5922988933378682,0.5536504568359164,sigma_only_acc68
TRUE,38,(Intercept),-0.1614508276080554,0.609164256875048,-0.2650366067705319,0.7909812617435655,sigma_only_acc68
TRUE,38,measurement_error,0.03754401998189242,0.027997719022021455,1.3409670963681852,0.17993113580802977,sigma_only_acc68
FALSE,47,(Intercept),-0.5589267658468094,0.6030164576053308,-0.9268847620948718,0.3539863696128899,sigma_only_acc68
FALSE,47,measurement_error,0.04280835153124895,0.028261937517842763,1.514699815050632,0.12984844128741543,sigma_only_acc68
TRUE,44,(Intercept),0.3970581933954248,0.5712685704976015,0.695046452581084,0.48702619067828606,sigma_only_acc68
TRUE,44,measurement_error,0.007189508871142879,0.02543781014656783,0.28263080940215746,0.7774598603525766,sigma_only_acc68
FALSE,13,(Intercept),0.061077027495999164,0.6078571550238097,0.1004792441632225,0.9199638601944572,sigma_only_acc68
FALSE,13,measurement_error,-1.3513635326506838e-4,0.027670733645364137,-0.004883728599212933,0.9961033638411944,sigma_only_acc68
FALSE,33,(Intercept),0.08267340502866342,0.5800038791895178,0.14253940015744218,0.8866539602476878,sigma_only_acc68
FALSE,33,measurement_error,0.02489391510845519,0.026801597267432257,0.928822072060042,0.3529813037860035,sigma_only_acc68
TRUE,11,(Intercept),-0.7371129009724677,0.6161978536793792,-1.196227634632436,0.23160773955719977,sigma_only_acc68
TRUE,11,measurement_error,0.022236390488146823,0.02723876223958796,0.8163509888062811,0.4142994195552827,sigma_only_acc68
