offset_pos,binned_targets,null.deviance,df.null,logLik,AIC,BIC,deviance,df.residual,nobs,model,bin_start
TRUE,50,139.768104518252,100,-60.229726651997794,126.4594533039956,134.30481485451938,120.4594533039956,98,101,offset_sigma_acc68,12047
TRUE,38,121.84330858082906,93,-52.43574743566237,110.87149487132474,118.50137921813476,104.87149487132474,91,94,offset_sigma_acc68,9076
FALSE,47,118.65778656741035,86,-45.01527318803331,96.03054637606662,103.42827073203036,90.03054637606662,84,87,offset_sigma_acc68,11320
TRUE,44,147.13029516048115,111,-63.53269460681042,133.06538921362085,141.22088582750612,127.06538921362085,109,112,offset_sigma_acc68,10567
FALSE,13,142.70092819596545,102,-58.902056275093024,123.80411255018603,131.70829951487497,117.80411255018603,100,103,offset_sigma_acc68,2922
FALSE,33,131.57063574666168,100,-54.22758346643916,114.45516693287831,122.30052848340208,108.45516693287831,98,101,offset_sigma_acc68,7751
TRUE,11,135.53113101466573,98,-57.68267059302233,121.36534118604466,129.1507007364484,115.36534118604466,96,99,offset_sigma_acc68,2413
FALSE,35,136.65932850715456,102,-64.70774427810304,135.41548855620607,143.31967552089498,129.41548855620607,100,103,offset_sigma_acc68,8252
TRUE,1,125.9538770284216,95,-46.38356093866744,98.76712187733489,106.4601664517384,92.76712187733489,93,96,offset_sigma_acc68,1
TRUE,37,129.78539123247575,98,-55.819721438243945,117.63944287648788,125.42480242689166,111.63944287648788,96,99,offset_sigma_acc68,8813
FALSE,36,127.10220656086578,92,-59.084718658365624,124.16943731673123,131.76723579619102,118.16943731673123,90,93,offset_sigma_acc68,8557
TRUE,23,121.99390377855038,87,-48.54597446511011,103.09194893022024,110.52395937365483,97.09194893022024,85,88,offset_sigma_acc68,5325
TRUE,3,145.58579501013784,105,-64.50820896549229,135.01641793098457,143.00673521332078,129.01641793098457,103,106,offset_sigma_acc68,481
TRUE,42,136.61943383528504,101,-63.08930544160843,132.17861088321686,140.05352932306968,126.17861088321686,99,102,offset_sigma_acc68,10053
FALSE,30,160.8262229271318,117,-66.64031368010627,139.28062736021255,147.59268123360954,133.28062736021255,115,118,offset_sigma_acc68,7019
FALSE,8,133.22044285106827,96,-55.872913798706186,117.74582759741236,125.46996053292251,111.74582759741236,94,97,offset_sigma_acc68,1689
FALSE,50,136.74777901312717,98,-57.20813090229065,120.4162618045813,128.20162135498506,114.4162618045813,96,99,offset_sigma_acc68,12047
TRUE,36,136.6714644661412,106,-53.69621267320965,113.3924253464193,121.41091184980502,107.3924253464193,104,107,offset_sigma_acc68,8557
FALSE,37,137.7797452289034,100,-61.259129376049856,128.5182587520997,136.3636203026235,122.5182587520997,98,101,offset_sigma_acc68,8813
TRUE,2,122.12157167173172,92,-52.14699548617647,110.29399097235294,117.89178945181273,104.29399097235294,90,93,offset_sigma_acc68,214
TRUE,26,150.8766470603462,108,-67.08581154278494,140.17162308556988,148.24566673225732,134.17162308556988,106,109,offset_sigma_acc68,6026
TRUE,6,127.3651133450589,91,-57.60729229223532,121.21458458447064,128.77995031561775,115.21458458447064,89,92,offset_sigma_acc68,1206
FALSE,27,130.87573021357468,97,-59.78514449249239,125.57028898498478,133.3251914209965,119.5702889849848,95,98,offset_sigma_acc68,6261
TRUE,43,133.63429920832436,96,-52.34666026283371,110.69332052566745,118.4174534611776,104.69332052566745,94,97,offset_sigma_acc68,10313
FALSE,34,143.94724667520828,104,-60.5373810215855,127.074762043171,135.0366430936436,121.074762043171,102,105,offset_sigma_acc68,8011
FALSE,43,135.62727834966682,102,-55.07629899101907,116.15259798203816,124.05678494672703,110.15259798203816,100,103,offset_sigma_acc68,10313
TRUE,8,141.6113185651695,102,-58.263823608907295,122.5276472178146,130.4318341825035,116.5276472178146,100,103,offset_sigma_acc68,1689
TRUE,7,139.96961415900654,102,-65.02994701462653,136.05989402925306,143.96408099394196,130.05989402925306,100,103,offset_sigma_acc68,1459
TRUE,46,126.83572714244112,99,-45.22822536493666,96.45645072987332,104.2719612878376,90.45645072987332,97,100,offset_sigma_acc68,11091
FALSE,9,142.70092819596545,102,-52.84721743881395,111.69443487762793,119.59862184231682,105.69443487762793,100,103,offset_sigma_acc68,1949
FALSE,46,137.6277627427177,99,-61.75225124277467,129.50450248554935,137.32001304351363,123.50450248554937,97,100,offset_sigma_acc68,11091
FALSE,19,131.74639904044477,97,-55.822304893804095,117.6446097876082,125.39951222361992,111.6446097876082,95,98,offset_sigma_acc68,4391
FALSE,12,152.45601408305325,109,-67.74154440481759,141.48308880963518,149.58452990701244,135.48308880963518,107,110,offset_sigma_acc68,2660
FALSE,15,142.00090765222276,102,-62.2945059453088,130.5890118906176,138.4931988553065,124.58901189061756,100,103,offset_sigma_acc68,3424
TRUE,24,137.98875169167988,99,-61.41024821466824,128.8204964293365,136.63600698730076,122.82049642933649,97,100,offset_sigma_acc68,5544
TRUE,20,134.46024356765733,96,-52.53668554681541,111.07337109363084,118.79750402914098,105.07337109363084,94,97,offset_sigma_acc68,4641
TRUE,35,129.88796330957604,96,-55.695219090580736,117.39043818116149,125.1145711166716,111.39043818116149,94,97,offset_sigma_acc68,8252
TRUE,48,125.66643863042415,96,-36.70010735398317,79.40021470796633,87.12434764347648,73.40021470796633,94,97,offset_sigma_acc68,11587
TRUE,41,129.033017729646,100,-61.60023275074548,129.20046550149095,137.04582705201474,123.20046550149095,98,101,offset_sigma_acc68,9808
TRUE,9,133.96495901785903,96,-56.21484321208383,118.42968642416766,126.1538193596778,112.42968642416766,94,97,offset_sigma_acc68,1949
FALSE,39,131.96070558130353,108,-47.01340803065822,100.02681606131644,108.10085970800388,94.02681606131644,106,109,offset_sigma_acc68,9335
TRUE,31,132.14163099756632,96,-60.68639285206109,127.37278570412218,135.09691863963232,121.37278570412218,94,97,offset_sigma_acc68,7273
FALSE,25,135.69353672080535,97,-55.54190307833578,117.08380615667156,124.83870859268328,111.08380615667156,95,98,offset_sigma_acc68,5783
TRUE,12,124.36619567648724,89,-54.22050356715951,114.44100713431902,121.94043614530982,108.44100713431902,87,90,offset_sigma_acc68,2660
TRUE,13,132.14163099756632,96,-62.944985139809575,131.88997027961915,139.6141032151293,125.88997027961912,94,97,offset_sigma_acc68,2922
TRUE,49,138.2088585075363,101,-58.113313457905704,122.2266269158114,130.10154535566423,116.2266269158114,99,102,offset_sigma_acc68,11812
FALSE,23,154.370921203076,111,-57.514419793199195,121.0288395863984,129.18433620028367,115.0288395863984,109,112,offset_sigma_acc68,5325
FALSE,16,142.31222415257565,102,-62.24081523718334,130.48163047436668,138.3858174390556,124.48163047436668,100,103,offset_sigma_acc68,3661
TRUE,25,139.47437690179964,101,-64.17349302118758,134.34698604237516,142.22190448222798,128.34698604237516,99,102,offset_sigma_acc68,5783
TRUE,15,133.22044285106827,96,-56.68256263977964,119.36512527955928,127.08925821506944,113.36512527955928,94,97,offset_sigma_acc68,3424
FALSE,20,142.7786103049553,102,-60.82747495237259,127.65494990474518,135.5591368694341,121.65494990474518,100,103,offset_sigma_acc68,4641
FALSE,29,138.5859160222526,103,-58.55888434234685,123.1177686846937,131.05094138211783,117.1177686846937,101,104,offset_sigma_acc68,6760
FALSE,18,139.9869852975238,101,-55.18349405441636,116.36698810883271,124.24190654868552,110.36698810883271,99,102,offset_sigma_acc68,4140
TRUE,10,133.0842586675095,95,-54.32286623193582,114.64573246387164,122.33877703827514,108.64573246387164,93,96,offset_sigma_acc68,2183
FALSE,22,137.15221874161006,98,-52.60143567448109,111.20287134896218,118.98823089936594,105.20287134896216,96,99,offset_sigma_acc68,5100
FALSE,32,138.88182557947002,101,-57.70231780946062,121.40463561892123,129.27955405877404,115.40463561892123,99,102,offset_sigma_acc68,7518
FALSE,26,124.28927505548585,90,-47.52598695077907,101.05197390155814,108.5845524211087,95.05197390155814,88,91,offset_sigma_acc68,6026
FALSE,6,149.68275184673473,107,-55.76031096441337,117.52062192882674,125.5670156101994,111.52062192882674,105,108,offset_sigma_acc68,1206
TRUE,17,122.01716487139386,88,-51.122966612802955,108.24593322560592,115.71184233480233,102.24593322560592,86,89,offset_sigma_acc68,3901
FALSE,42,133.23287181654013,97,-56.31087669013138,118.62175338026276,126.37665581627448,112.62175338026276,95,98,offset_sigma_acc68,10053
TRUE,29,123.55037817970374,95,-54.36917582267369,114.73835164534738,122.4313962197509,108.73835164534738,93,96,offset_sigma_acc68,6760
FALSE,38,141.46583339557216,105,-59.851272398006834,125.70254479601368,133.69286207834986,119.70254479601368,103,106,offset_sigma_acc68,9076
TRUE,39,121.26267651947104,90,-51.78422486909529,109.56844973819058,117.10102825774112,103.56844973819058,88,91,offset_sigma_acc68,9335
TRUE,47,151.0742616097602,112,-61.42618835792564,128.85237671585128,137.0345401719883,122.85237671585128,110,113,offset_sigma_acc68,11320
TRUE,28,146.6073980466069,105,-64.97748449699999,135.95496899399998,143.9452862763362,129.95496899399998,103,106,offset_sigma_acc68,6529
FALSE,11,138.3378120839887,100,-61.32376386205367,128.6475277241073,136.49288927463112,122.64752772410732,98,101,offset_sigma_acc68,2413
FALSE,3,130.26911354260645,93,-48.592045365520015,103.18409073104004,110.81397507785005,97.18409073104004,91,94,offset_sigma_acc68,481
TRUE,5,120.3524306661444,87,-51.36451032319878,108.72902064639756,116.16103108983218,102.72902064639756,85,88,offset_sigma_acc68,988
TRUE,16,134.46024356765733,96,-59.154714598052514,124.30942919610504,132.03356213161518,118.30942919610504,94,97,offset_sigma_acc68,3661
FALSE,45,138.6294361119891,99,-54.72606200126016,115.45212400252032,123.2676345604846,109.45212400252032,97,100,offset_sigma_acc68,10829
TRUE,14,135.37170934699014,99,-53.28224788200215,112.5644957640043,120.38000632196858,106.5644957640043,97,100,offset_sigma_acc68,3196
FALSE,17,152.7867927193796,110,-70.03320685757396,146.06641371514792,154.19500431908492,140.06641371514792,108,111,offset_sigma_acc68,3901
FALSE,49,115.37789251533154,97,-52.371238294083035,110.74247658816608,118.4973790241778,104.74247658816608,95,98,offset_sigma_acc68,11812
TRUE,33,130.86114104538484,98,-59.469420862730985,124.93884172546196,132.72420127586574,118.93884172546196,96,99,offset_sigma_acc68,7751
FALSE,10,140.30439534001124,103,-63.047073003719476,132.09414600743895,140.02731870486306,126.09414600743894,101,104,offset_sigma_acc68,2183
FALSE,41,134.96163785770713,98,-58.37117494821678,122.74234989643357,130.52770944683732,116.74234989643357,96,99,offset_sigma_acc68,9808
FALSE,4,134.37775472609616,96,-55.429004132420864,116.85800826484171,124.58214120035188,110.85800826484171,94,97,offset_sigma_acc68,739
TRUE,18,135.2030589035784,97,-57.68976909361515,121.3795381872303,129.134440623242,115.3795381872303,95,98,offset_sigma_acc68,4140
TRUE,21,144.02072944964928,103,-56.43088636305811,118.8617727261162,126.79494542354033,112.8617727261162,101,104,offset_sigma_acc68,4854
FALSE,48,142.70092819596545,102,-50.89927832794672,107.79855665589344,115.70274362058234,101.79855665589344,100,103,offset_sigma_acc68,11587
FALSE,7,129.8879633095761,96,-59.14214489783014,124.28428979566029,132.00842273117044,118.28428979566029,94,97,offset_sigma_acc68,1459
TRUE,22,140.0058293212386,100,-57.49593078787045,120.9918615757409,128.8372231262647,114.9918615757409,98,101,offset_sigma_acc68,5100
FALSE,5,155.12208091777492,111,-56.50914122020454,119.01828244040908,127.17377905429436,113.01828244040908,109,112,offset_sigma_acc68,988
TRUE,27,139.47437690179964,101,-54.9222543743156,115.8445087486312,123.71942718848402,109.8445087486312,99,102,offset_sigma_acc68,6261
FALSE,40,132.85224508272478,103,-60.18372475340663,126.36744950681326,134.30062220423738,120.36744950681326,101,104,offset_sigma_acc68,9579
TRUE,4,142.7786103049553,102,-61.16370644721208,128.32741289442416,136.23159985911306,122.32741289442416,100,103,offset_sigma_acc68,739
FALSE,1,142.78690932102415,103,-60.30591251288754,126.61182502577508,134.5449977231992,120.61182502577508,101,104,offset_sigma_acc68,1
FALSE,31,139.9696141590065,102,-53.65850652107874,113.31701304215748,121.2212000068464,107.31701304215748,100,103,offset_sigma_acc68,7273
TRUE,19,139.47437690179964,101,-63.517433185752026,133.03486637150405,140.90978481135687,127.03486637150404,99,102,offset_sigma_acc68,4391
FALSE,44,115.36479220664512,87,-49.12567265479584,104.25134530959168,111.6833557530263,98.25134530959168,85,88,offset_sigma_acc68,10567
TRUE,30,111.27414383028102,81,-51.13344433559928,108.26688867119856,115.48704641299132,102.26688867119856,79,82,offset_sigma_acc68,7019
FALSE,14,138.4693934179923,99,-51.119864543591945,108.23972908718387,116.05523964514816,102.23972908718387,97,100,offset_sigma_acc68,3196
FALSE,21,127.02014172633255,95,-54.00447576149275,116.00895152298553,126.26634428885686,108.00895152298553,92,96,offset_sigma_interact_acc68,4854
FALSE,24,137.6277627427177,99,-58.58271832616784,125.16543665233569,135.58611739628805,117.16543665233569,96,100,offset_sigma_interact_acc68,5544
FALSE,28,124.11563638162689,93,-54.87464654922529,117.74929309845058,127.9224722275306,109.74929309845058,90,94,offset_sigma_interact_acc68,6529
TRUE,40,132.9175437420132,95,-52.12146496671586,112.24292993343172,122.50032269930308,104.24292993343172,92,96,offset_sigma_interact_acc68,9579
TRUE,45,137.6277627427177,99,-57.95469638599034,123.90939277198068,134.33007351593304,115.90939277198068,96,100,offset_sigma_interact_acc68,10829
FALSE,2,148.09976667462996,106,-58.21098751813083,124.42197503626166,135.11329037410928,116.42197503626166,103,107,offset_sigma_interact_acc68,214
TRUE,32,129.91908885461552,97,-49.72352683771107,107.44705367542214,117.78692359010444,99.44705367542214,94,98,offset_sigma_interact_acc68,7518
TRUE,34,130.4214186317749,94,-46.86597208739259,101.73194417478518,111.94745174118736,93.73194417478518,91,95,offset_sigma_interact_acc68,8011
TRUE,50,139.768104518252,100,-59.37810452999787,126.75620905999574,137.21669112736078,118.75620905999574,97,101,offset_sigma_interact_acc68,12047
TRUE,38,121.84330858082906,93,-51.69172572028395,111.3834514405679,121.55663056964792,103.3834514405679,90,94,offset_sigma_interact_acc68,9076
FALSE,47,118.65778656741035,86,-44.64868955644582,97.29737911289163,107.16101158750996,89.29737911289163,83,87,offset_sigma_interact_acc68,11320
TRUE,44,147.13029516048115,111,-58.3215086827013,124.6430173654026,135.51701285058297,116.6430173654026,108,112,offset_sigma_interact_acc68,10567
FALSE,13,142.70092819596545,102,-58.80803828515135,125.6160765703027,136.15499252322124,117.6160765703027,99,103,offset_sigma_interact_acc68,2922
FALSE,33,131.57063574666168,100,-52.78535277895509,113.57070555791016,124.0311876252752,105.57070555791016,97,101,offset_sigma_interact_acc68,7751
TRUE,11,135.53113101466573,98,-57.14544817827925,122.2908963565585,132.67137575709685,114.2908963565585,95,99,offset_sigma_interact_acc68,2413
FALSE,35,136.65932850715456,102,-61.902394234511846,131.8047884690237,142.34370442194222,123.80478846902368,99,103,offset_sigma_interact_acc68,8252
TRUE,1,125.9538770284216,95,-43.7339897819323,95.4679795638646,105.72537232973596,87.4679795638646,92,96,offset_sigma_interact_acc68,1
TRUE,37,129.78539123247575,98,-53.317391728509264,114.63478345701851,125.01526285755688,106.63478345701851,95,99,offset_sigma_interact_acc68,8813
FALSE,36,127.10220656086578,92,-58.3195169106184,124.6390338212368,134.76943179384983,116.6390338212368,89,93,offset_sigma_interact_acc68,8557
TRUE,23,121.99390377855038,87,-47.79134015270925,103.5826803054185,113.49202756333132,95.5826803054185,84,88,offset_sigma_interact_acc68,5325
TRUE,3,145.58579501013784,105,-59.88487688674897,127.76975377349794,138.4235101499462,119.76975377349794,102,106,offset_sigma_interact_acc68,481
TRUE,42,136.61943383528504,101,-61.3447603450125,130.689520690025,141.1894119431621,122.689520690025,98,102,offset_sigma_interact_acc68,10053
FALSE,30,160.8262229271318,117,-64.88997540707223,137.77995081414446,148.86268931200712,129.77995081414446,114,118,offset_sigma_interact_acc68,7019
FALSE,8,133.22044285106827,96,-55.552951284162695,119.1059025683254,129.4047464823389,111.1059025683254,93,97,offset_sigma_interact_acc68,1689
FALSE,50,136.74777901312717,98,-56.04664289341505,120.0932857868301,130.47376518736846,112.0932857868301,95,99,offset_sigma_interact_acc68,12047
TRUE,36,136.6714644661412,106,-51.39906778970425,110.7981355794085,121.48945091725612,102.7981355794085,103,107,offset_sigma_interact_acc68,8557
FALSE,37,137.7797452289034,100,-60.5827435528368,129.1654871056736,139.62596917303864,121.1654871056736,97,101,offset_sigma_interact_acc68,8813
TRUE,2,122.12157167173172,92,-49.40226315994092,106.80452631988184,116.93492429249488,98.80452631988184,89,93,offset_sigma_interact_acc68,214
TRUE,26,150.8766470603462,108,-64.07454284740533,136.14908569481065,146.91447722372723,128.14908569481065,105,109,offset_sigma_interact_acc68,6026
TRUE,6,127.3651133450589,91,-56.75458508318768,121.50917016637536,131.59632447457153,113.50917016637536,88,92,offset_sigma_interact_acc68,1206
FALSE,27,130.87573021357468,97,-57.231972534149634,122.46394506829928,132.80381498298155,114.46394506829928,94,98,offset_sigma_interact_acc68,6261
TRUE,43,133.63429920832436,96,-51.37058340642449,110.74116681284896,121.0400107268625,102.74116681284896,93,97,offset_sigma_interact_acc68,10313
FALSE,34,143.94724667520828,104,-60.363543710012635,128.72708742002527,139.34292882065537,120.72708742002528,101,105,offset_sigma_interact_acc68,8011
FALSE,43,135.62727834966682,102,-54.60054966654911,117.2010993330982,127.74001528601676,109.2010993330982,99,103,offset_sigma_interact_acc68,10313
TRUE,8,141.6113185651695,102,-56.97430484279683,121.94860968559368,132.4875256385122,113.94860968559368,99,103,offset_sigma_interact_acc68,1689
TRUE,7,139.96961415900654,102,-63.30606159112739,134.61212318225478,145.1510391351733,126.61212318225476,99,103,offset_sigma_interact_acc68,1459
TRUE,46,126.83572714244112,99,-43.64477566486088,95.28955132972176,105.71023207367412,87.28955132972176,96,100,offset_sigma_interact_acc68,11091
FALSE,9,142.70092819596545,102,-46.47556616420454,100.95113232840907,111.49004828132762,92.95113232840907,99,103,offset_sigma_interact_acc68,1949
FALSE,46,137.6277627427177,99,-56.04748350947963,120.09496701895928,130.51564776291164,112.09496701895924,96,100,offset_sigma_interact_acc68,11091
FALSE,19,131.74639904044477,97,-52.91940002293459,113.83880004586918,124.17866996055147,105.83880004586918,94,98,offset_sigma_interact_acc68,4391
FALSE,12,152.45601408305325,109,-62.46139137692715,132.9227827538543,143.72470421702397,124.9227827538543,106,110,offset_sigma_interact_acc68,2660
FALSE,15,142.00090765222276,102,-62.08849545090355,132.1769909018071,142.71590685472563,124.1769909018071,99,103,offset_sigma_interact_acc68,3424
TRUE,24,137.98875169167988,99,-61.4033524748136,130.8067049496272,141.22738569357958,122.80670494962722,96,100,offset_sigma_interact_acc68,5544
TRUE,20,134.46024356765733,96,-52.53635887238694,113.07271774477388,123.3715616587874,105.07271774477388,93,97,offset_sigma_interact_acc68,4641
TRUE,35,129.88796330957604,96,-53.430161747702776,114.86032349540557,125.15916740941908,106.86032349540557,93,97,offset_sigma_interact_acc68,8252
TRUE,48,125.66643863042415,96,-36.57569434798118,81.15138869596235,91.45023260997588,73.15138869596235,93,97,offset_sigma_interact_acc68,11587
TRUE,41,129.033017729646,100,-59.42041673507375,126.8408334701475,137.30131553751255,118.8408334701475,97,101,offset_sigma_interact_acc68,9808
TRUE,9,133.96495901785903,96,-56.10275818144195,120.2055163628839,130.50436027689744,112.2055163628839,93,97,offset_sigma_interact_acc68,1949
FALSE,39,131.96070558130353,108,-46.77986932813142,101.55973865626284,112.3251301851794,93.55973865626284,105,109,offset_sigma_interact_acc68,9335
TRUE,31,132.14163099756632,96,-57.64449672898699,123.28899345797396,133.58783737198752,115.28899345797396,93,97,offset_sigma_interact_acc68,7273
FALSE,25,135.69353672080535,97,-51.44714517900193,110.89429035800386,121.23416027268615,102.89429035800386,94,98,offset_sigma_interact_acc68,5783
TRUE,12,124.36619567648724,89,-53.578584148719386,115.15716829743876,125.15640697875985,107.15716829743876,86,90,offset_sigma_interact_acc68,2660
TRUE,13,132.14163099756632,96,-59.55392621671955,127.1078524334391,137.40669634745262,119.1078524334391,93,97,offset_sigma_interact_acc68,2922
TRUE,49,138.2088585075363,101,-58.096914202228454,124.19382840445692,134.693719657594,116.19382840445692,98,102,offset_sigma_interact_acc68,11812
FALSE,23,154.370921203076,111,-57.288518108823496,122.577036217647,133.45103170282738,114.577036217647,108,112,offset_sigma_interact_acc68,5325
FALSE,16,142.31222415257565,102,-60.742705783386114,129.48541156677223,140.02432751969076,121.48541156677224,99,103,offset_sigma_interact_acc68,3661
TRUE,25,139.47437690179964,101,-62.13125624865495,132.2625124973099,142.762403750447,124.2625124973099,98,102,offset_sigma_interact_acc68,5783
TRUE,15,133.22044285106827,96,-51.17564727696574,110.35129455393148,120.650138467945,102.35129455393148,93,97,offset_sigma_interact_acc68,3424
FALSE,20,142.7786103049553,102,-58.26901678884157,124.53803357768314,135.07694953060167,116.53803357768314,99,103,offset_sigma_interact_acc68,4641
FALSE,29,138.5859160222526,103,-55.48589474395675,118.9717894879135,129.54935308447898,110.9717894879135,100,104,offset_sigma_interact_acc68,6760
FALSE,18,139.9869852975238,101,-54.79854515161951,117.597090303239,128.0969815563761,109.597090303239,98,102,offset_sigma_interact_acc68,4140
TRUE,10,133.0842586675095,95,-50.917689560619245,109.83537912123847,120.09277188710983,101.83537912123847,92,96,offset_sigma_interact_acc68,2183
FALSE,22,137.15221874161006,98,-50.127539254672826,108.25507850934564,118.635557909884,100.25507850934564,95,99,offset_sigma_interact_acc68,5100
FALSE,32,138.88182557947002,101,-54.09542762047008,116.19085524094017,126.69074649407725,108.19085524094017,98,102,offset_sigma_interact_acc68,7518
FALSE,26,124.28927505548585,90,-44.79798685539944,97.59597371079887,107.6394117368663,89.59597371079889,87,91,offset_sigma_interact_acc68,6026
FALSE,6,149.68275184673473,107,-53.84338596777314,115.68677193554628,126.41529684404316,107.68677193554628,104,108,offset_sigma_interact_acc68,1206
TRUE,17,122.01716487139386,88,-48.29733429122316,104.59466858244632,114.54921406137488,96.59466858244632,85,89,offset_sigma_interact_acc68,3901
FALSE,42,133.23287181654013,97,-52.88400743463397,113.76801486926794,124.10788478395024,105.76801486926794,94,98,offset_sigma_interact_acc68,10053
TRUE,29,123.55037817970374,95,-52.76826066680641,113.53652133361282,123.79391409948416,105.53652133361282,92,96,offset_sigma_interact_acc68,6760
FALSE,38,141.46583339557216,105,-57.42087181959031,122.84174363918062,133.4955000156289,114.84174363918062,102,106,offset_sigma_interact_acc68,9076
TRUE,39,121.26267651947104,90,-49.87061599790386,107.74123199580772,117.78467002187512,99.74123199580772,87,91,offset_sigma_interact_acc68,9335
TRUE,47,151.0742616097602,112,-61.36278514415616,130.72557028831233,141.6351215631617,122.72557028831233,109,113,offset_sigma_interact_acc68,11320
TRUE,28,146.6073980466069,105,-64.04858726922689,136.09717453845377,146.75093091490203,128.09717453845377,102,106,offset_sigma_interact_acc68,6529
FALSE,11,138.3378120839887,100,-55.4970237221169,118.9940474442338,129.45452951159885,110.9940474442338,97,101,offset_sigma_interact_acc68,2413
FALSE,3,130.26911354260645,93,-46.48557308318057,100.97114616636114,111.14432529544116,92.97114616636117,90,94,offset_sigma_interact_acc68,481
TRUE,5,120.3524306661444,87,-48.3740757101474,104.7481514202948,114.65749867820765,96.7481514202948,84,88,offset_sigma_interact_acc68,988
TRUE,16,134.46024356765733,96,-55.16066789053044,118.32133578106088,128.6201796950744,110.32133578106088,93,97,offset_sigma_interact_acc68,3661
FALSE,45,138.6294361119891,99,-53.84006367366719,115.68012734733438,126.10080809128677,107.68012734733438,96,100,offset_sigma_interact_acc68,10829
TRUE,14,135.37170934699014,99,-51.67937354775623,111.35874709551246,121.77942783946484,103.35874709551246,96,100,offset_sigma_interact_acc68,3196
FALSE,17,152.7867927193796,110,-63.82684764874702,135.65369529749404,146.49181610274337,127.65369529749402,107,111,offset_sigma_interact_acc68,3901
FALSE,49,115.37789251533154,97,-50.083426035352005,108.166852070704,118.50672198538628,100.166852070704,94,98,offset_sigma_interact_acc68,11812
TRUE,33,130.86114104538484,98,-58.702205666279966,125.40441133255992,135.78489073309828,117.40441133255992,95,99,offset_sigma_interact_acc68,7751
FALSE,10,140.30439534001124,103,-61.306551137820634,130.61310227564127,141.19066587220675,122.61310227564128,100,104,offset_sigma_interact_acc68,2183
FALSE,41,134.96163785770713,98,-56.30461793851964,120.60923587703928,130.98971527757763,112.60923587703928,95,99,offset_sigma_interact_acc68,9808
FALSE,4,134.37775472609616,96,-53.49537821181491,114.99075642362982,125.28960033764336,106.99075642362982,93,97,offset_sigma_interact_acc68,739
TRUE,18,135.2030589035784,97,-57.38223318967779,122.76446637935558,133.10433629403786,114.76446637935558,94,98,offset_sigma_interact_acc68,4140
TRUE,21,144.02072944964928,103,-54.02877124771876,116.05754249543752,126.635106092003,108.05754249543752,100,104,offset_sigma_interact_acc68,4854
FALSE,48,142.70092819596545,102,-49.81896986254309,107.63793972508618,118.17685567800471,99.63793972508618,99,103,offset_sigma_interact_acc68,11587
FALSE,7,129.8879633095761,96,-56.85877740067158,121.71755480134316,132.01639871535667,113.71755480134316,93,97,offset_sigma_interact_acc68,1459
TRUE,22,140.0058293212386,100,-56.70987132550371,121.41974265100744,131.88022471837246,113.41974265100744,97,101,offset_sigma_interact_acc68,5100
FALSE,5,155.12208091777492,111,-53.35185305208984,114.70370610417967,125.57770158936006,106.70370610417967,108,112,offset_sigma_interact_acc68,988
TRUE,27,139.47437690179964,101,-54.55428688864274,117.10857377728549,127.60846503042256,109.10857377728549,98,102,offset_sigma_interact_acc68,6261
FALSE,40,132.85224508272478,103,-59.94403508557607,127.88807017115214,138.46563376771763,119.88807017115217,100,104,offset_sigma_interact_acc68,9579
TRUE,4,142.7786103049553,102,-60.21967726718607,128.43935453437214,138.97827048729067,120.43935453437214,99,103,offset_sigma_interact_acc68,739
FALSE,1,142.78690932102415,103,-60.25477461719558,128.50954923439116,139.08711283095664,120.50954923439116,100,104,offset_sigma_interact_acc68,1
FALSE,31,139.9696141590065,102,-47.59229272413441,103.18458544826882,113.72350140118736,95.18458544826882,99,103,offset_sigma_interact_acc68,7273
TRUE,19,139.47437690179964,101,-61.83962989860245,131.6792597972049,142.179151050342,123.6792597972049,98,102,offset_sigma_interact_acc68,4391
FALSE,44,115.36479220664512,87,-49.12567263897321,106.2513452779464,116.16069253585924,98.2513452779464,84,88,offset_sigma_interact_acc68,10567
TRUE,30,111.27414383028102,81,-48.406157205492974,104.81231441098596,114.43919140004296,96.81231441098596,78,82,offset_sigma_interact_acc68,7019
FALSE,14,138.4693934179923,99,-46.61353388927484,101.22706777854968,111.64774852250204,93.22706777854968,96,100,offset_sigma_interact_acc68,3196
FALSE,21,92.65489251398633,95,-42.38576986987477,88.77153973974953,93.9002361226852,84.77153973974953,94,96,offset_only_acc95,4854
FALSE,24,91.17724260547168,99,-40.77615278216076,85.55230556432151,90.7626459362977,81.55230556432151,98,100,offset_only_acc95,5544
FALSE,28,59.338663071355,93,-26.56516713421539,57.13033426843078,62.216923832970785,53.13033426843078,92,94,offset_only_acc95,6529
TRUE,40,50.13483686272929,95,-21.511740513979404,47.02348102795881,52.15217741089448,43.02348102795881,94,96,offset_only_acc95,9579
TRUE,45,73.38499825454194,99,-33.0878802637044,70.1757605274088,75.38610089938499,66.1757605274088,98,100,offset_only_acc95,10829
FALSE,2,96.9547134782651,106,-38.772407341484154,81.54481468296831,86.89047235189211,77.54481468296831,105,107,offset_only_acc95,214
TRUE,32,39.495740968585494,97,-15.318476135748671,34.63695227149734,39.80688722883849,30.63695227149734,96,98,offset_only_acc95,7518
TRUE,34,39.17648962031404,94,-16.567791310641212,37.135582621282424,42.24333640448351,33.135582621282424,93,95,offset_only_acc95,8011
TRUE,50,55.91977400855142,100,-22.25341633821049,48.50683267642098,53.737073710103495,44.50683267642098,99,101,offset_only_acc95,12047
